adresse,num,proprio[global],collectif,sexe,statut_femme,proprio_titre*,proprio_particule*,proprio_name*,proprio_ad,proprio_numAd,commune_propio,proprio_region*,Pays,same_place*,commentaire,x_dom,y_dom,postcode_en2020_dom,source_dom,url_dom,score_dom
boulevard d’Italie,153,Borne,,,,-0,-0,Borne,rue St Mandé,20,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=20+rue+St+Mandé&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,155,Millerand,,,,-0,-0,Millerand,rue Santé,83,Paris,Paris,France,non,,2.34715,48.85135,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=83+rue+Santé&lat=48.8566&lon=2.3522&limit=100,0.4735617374615611
boulevard d’Italie,157,Millerand,,,,-0,-0,Millerand,rue Santé,83,Paris,Paris,France,non,,2.34715,48.85135,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=83+rue+Santé&lat=48.8566&lon=2.3522&limit=100,0.4735617374615611
boulevard d’Italie,159,Millerand,,,,-0,-0,Millerand,rue Santé,83,Paris,Paris,France,non,,2.34715,48.85135,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=83+rue+Santé&lat=48.8566&lon=2.3522&limit=100,0.4735617374615611
boulevard d’Italie,161,Millerand,,,,-0,-0,Millerand,rue Santé,83,Paris,Paris,France,non,,2.34715,48.85135,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=83+rue+Santé&lat=48.8566&lon=2.3522&limit=100,0.4735617374615611
boulevard d’Italie,163,Millerand,,,,-0,-0,Millerand,rue Santé,83,Paris,Paris,France,non,,2.34715,48.85135,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=83+rue+Santé&lat=48.8566&lon=2.3522&limit=100,0.4735617374615611
boulevard d’Italie,165,Millerand,,,,-0,-0,Millerand,rue Santé,83,Paris,Paris,France,non,,2.34715,48.85135,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=83+rue+Santé&lat=48.8566&lon=2.3522&limit=100,0.4735617374615611
boulevard d’Italie,167,Millerand,,,,-0,-0,Millerand,rue Santé,83,Paris,Paris,France,non,,2.34715,48.85135,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=83+rue+Santé&lat=48.8566&lon=2.3522&limit=100,0.4735617374615611
boulevard d’Italie,2,Baron,,,,-0,-0,Baron,boulevard Italie,2,Paris,Paris,France,oui,,2.3398,48.871766,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=2+boulevard+Italie&lat=48.8566&lon=2.3522&limit=100,0.611971318155187
boulevard d’Italie,4,Gilles,,,,-0,-0,Gilles,boulevard Italie,4,Paris,Paris,France,oui,,2.3398,48.871766,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=4+boulevard+Italie&lat=48.8566&lon=2.3522&limit=100,0.611971318155187
boulevard d’Italie,6,Ruspolli (Pce),,M,,Prince,-0,Ruspolli,rue Cardinal Lemoine,25,Paris,Paris,France,non,,2.352006,48.846583,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=25+rue+Cardinal+Lemoine&lat=48.8566&lon=2.3522&limit=100,0.5718269252790277
boulevard d’Italie,8,Ruspolli (Pce),,M,,Prince,-0,Ruspolli,rue Cardinal Lemoine,25,Paris,Paris,France,non,,2.352006,48.846583,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=25+rue+Cardinal+Lemoine&lat=48.8566&lon=2.3522&limit=100,0.5718269252790277
boulevard d’Italie,10,Laurent,,,,-0,-0,Laurent,avenue Choisy,215,Paris,Paris,France,non,,2.366293,48.817737,75013,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=215+avenue+Choisy&lat=48.8566&lon=2.3522&limit=100,0.42176742360168756
boulevard d’Italie,12,Laurent,,,,-0,-0,Laurent,avenue Choisy,215,Paris,Paris,France,non,,2.366293,48.817737,75013,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=215+avenue+Choisy&lat=48.8566&lon=2.3522&limit=100,0.42176742360168756
boulevard d’Italie,14,Bourgain,,,,-0,-0,Bourgain,avenue Raphaël,6,Paris,Paris,France,non,,2.267799,48.860727,75016,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=6+avenue+Raphaël&lat=48.8566&lon=2.3522&limit=100,0.8804457798060088
boulevard d’Italie,16,Bourgain,,,,-0,-0,Bourgain,avenue Raphaël,6,Paris,Paris,France,non,,2.267799,48.860727,75016,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=6+avenue+Raphaël&lat=48.8566&lon=2.3522&limit=100,0.8804457798060088
boulevard d’Italie,18,Ville de Paris,Etat,,,-0,-0,Ville de Paris,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,20,Ville de Paris,Etat,,,-0,-0,Ville de Paris,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,22,Ville de Paris,Etat,,,-0,-0,Ville de Paris,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,24,Ville de Paris,Etat,,,-0,-0,Ville de Paris,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,26,Forsé (Mme),,F,Mme,-0,-0,Forsé,boulevard Italie,26,Paris,Paris,France,oui,,2.3398,48.871766,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=26+boulevard+Italie&lat=48.8566&lon=2.3522&limit=100,0.5915908833725783
boulevard d’Italie,28,Forsé (Mme),,F,Mme,-0,-0,Forsé,boulevard Italie,26,Paris,Paris,France,non,,2.3398,48.871766,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=26+boulevard+Italie&lat=48.8566&lon=2.3522&limit=100,0.5915908833725783
boulevard d’Italie,30,Forsé (Mme),,F,Mme,-0,-0,Forsé,boulevard Italie,26,Paris,Paris,France,non,,2.3398,48.871766,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=26+boulevard+Italie&lat=48.8566&lon=2.3522&limit=100,0.5915908833725783
boulevard d’Italie,32,Vico,,,,-0,-0,Vico,-0,-0,Ajaccio,Corse,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,34,Vico,,,,-0,-0,Vico,-0,-0,Ajaccio,Corse,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,36,Vico,,,,-0,-0,Vico,-0,-0,Ajaccio,Corse,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,38,Vico,,,,-0,-0,Vico,-0,-0,Ajaccio,Corse,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,40,Treignier,,,,-0,-0,Treignier,boulevard Italie,40,Paris,Paris,France,oui,,2.3398,48.871766,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=40+boulevard+Italie&lat=48.8566&lon=2.3522&limit=100,0.5915908833725783
boulevard d’Italie,42,Limosin (Melle),,F,Melle,-0,-0,Limosin,boulevard Italie,42,Paris,Paris,France,oui,,2.3398,48.871766,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=42+boulevard+Italie&lat=48.8566&lon=2.3522&limit=100,0.5915908833725783
boulevard d’Italie,44,Sœurs St-Vincent de Paul,Eglise,,,-0,-0,Sœurs St-Vincent de Paul,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,46,Sœurs St-Vincent de Paul,Eglise,,,-0,-0,Sœurs St-Vincent de Paul,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,48,Le Rebours,,,,-0,-0,Le Rebours,avenue d'Antin,29,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=29+avenue+d'Antin&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,50,Missionnaires Lazaristes,Eglise,,,-0,-0,Missionnaires Lazaristes,rue de Sèvres,95,Paris,Paris,France,non,,2.328345,48.851934,75007,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=95+rue+de+Sèvres&lat=48.8566&lon=2.3522&limit=100,0.7268204883971471
boulevard d’Italie,52,Le Rebours,,,,-0,-0,Le Rebours,avenue d'Antin,29,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=29+avenue+d'Antin&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,54,Le Rebours,,,,-0,-0,Le Rebours,avenue d'Antin,29,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=29+avenue+d'Antin&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,56,Le Rebours,,,,-0,-0,Le Rebours,avenue d'Antin,29,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=29+avenue+d'Antin&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,58,Méchling,,,,-0,-0,Méchling,boulevard Italie,58,Paris,Paris,France,oui,,2.3398,48.871766,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=58+boulevard+Italie&lat=48.8566&lon=2.3522&limit=100,0.5915908833725783
boulevard d’Italie,60,Colleau,,,,-0,-0,Colleau,avenue Italie,21,Paris,Paris,France,non,,2.360542,48.817032,75013,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=21+avenue+Italie&lat=48.8566&lon=2.3522&limit=100,0.51937612349351
boulevard d’Italie,62,Colleau,,,,-0,-0,Colleau,avenue Italie,21,Paris,Paris,France,non,,2.360542,48.817032,75013,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=21+avenue+Italie&lat=48.8566&lon=2.3522&limit=100,0.51937612349351
boulevard d’Italie,64,Colleau,,,,-0,-0,Colleau,avenue Italie,21,Paris,Paris,France,non,,2.360542,48.817032,75013,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=21+avenue+Italie&lat=48.8566&lon=2.3522&limit=100,0.51937612349351
boulevard d’Italie,66,Colleau,,,,-0,-0,Colleau,avenue Italie,21,Paris,Paris,France,non,,2.360542,48.817032,75013,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=21+avenue+Italie&lat=48.8566&lon=2.3522&limit=100,0.51937612349351
boulevard d’Italie,68,Colleau,,,,-0,-0,Colleau,avenue Italie,21,Paris,Paris,France,non,,2.360542,48.817032,75013,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=21+avenue+Italie&lat=48.8566&lon=2.3522&limit=100,0.51937612349351
boulevard d’Italie,70,Colleau,,,,-0,-0,Colleau,avenue Italie,21,Paris,Paris,France,non,,2.360542,48.817032,75013,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=21+avenue+Italie&lat=48.8566&lon=2.3522&limit=100,0.51937612349351
boulevard d’Italie,72,Colleau,,,,-0,-0,Colleau,avenue Italie,21,Paris,Paris,France,non,,2.360542,48.817032,75013,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=21+avenue+Italie&lat=48.8566&lon=2.3522&limit=100,0.51937612349351
boulevard d’Italie,74,Ville de Paris,Etat,,,-0,-0,Ville de Paris,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,76,Ville de Paris,Etat,,,-0,-0,Ville de Paris,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,78,Vaufreland (Mme de),,F,Mme,-0,-0,Vaufreland,rue Marignan,16,Paris,Paris,France,non,,2.306556,48.868923,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=16+rue+Marignan&lat=48.8566&lon=2.3522&limit=100,0.7426245161164607
boulevard d’Italie,80,Vaufreland (Mme de),,F,Mme,-0,-0,Vaufreland,rue Marignan,16,Paris,Paris,France,non,,2.306556,48.868923,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=16+rue+Marignan&lat=48.8566&lon=2.3522&limit=100,0.7426245161164607
boulevard d’Italie,82,Vaufreland (Mme de),,F,Mme,-0,-0,Vaufreland,rue Marignan,16,Paris,Paris,France,non,,2.306556,48.868923,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=16+rue+Marignan&lat=48.8566&lon=2.3522&limit=100,0.7426245161164607
boulevard d’Italie,84,Vaufreland (Mme de),,F,Mme,-0,-0,Vaufreland,rue Marignan,16,Paris,Paris,France,non,,2.306556,48.868923,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=16+rue+Marignan&lat=48.8566&lon=2.3522&limit=100,0.7426245161164607
boulevard d’Italie,86,Vaufreland (Mme de),,F,Mme,-0,-0,Vaufreland,rue Marignan,16,Paris,Paris,France,non,,2.306556,48.868923,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=16+rue+Marignan&lat=48.8566&lon=2.3522&limit=100,0.7426245161164607
boulevard d’Italie,88,Vaufreland (Mme de),,F,Mme,-0,-0,Vaufreland,rue Marignan,16,Paris,Paris,France,non,,2.306556,48.868923,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=16+rue+Marignan&lat=48.8566&lon=2.3522&limit=100,0.7426245161164607
boulevard d’Italie,90,Vaufreland (Mme de),,F,Mme,-0,-0,Vaufreland,rue Marignan,16,Paris,Paris,France,non,,2.306556,48.868923,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=16+rue+Marignan&lat=48.8566&lon=2.3522&limit=100,0.7426245161164607
boulevard d’Italie,92,Vaufreland (Mme de),,F,Mme,-0,-0,Vaufreland,rue Marignan,16,Paris,Paris,France,non,,2.306556,48.868923,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=16+rue+Marignan&lat=48.8566&lon=2.3522&limit=100,0.7426245161164607
boulevard d’Italie,94,Vaufreland (Mme de),,F,Mme,-0,-0,Vaufreland,rue Marignan,16,Paris,Paris,France,non,,2.306556,48.868923,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=16+rue+Marignan&lat=48.8566&lon=2.3522&limit=100,0.7426245161164607
boulevard d’Italie,96,Lecœur (Melle),,F,Melle,-0,-0,Lecœur,rue Humboldt,23,Paris,Paris,France,non,,2.380336,48.888215,75019,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=23+rue+Humboldt&lat=48.8566&lon=2.3522&limit=100,0.43721400118747566
boulevard d’Italie,98,Lecœur (Melle),,F,Melle,-0,-0,Lecœur,rue Humboldt,23,Paris,Paris,France,non,,2.380336,48.888215,75019,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=23+rue+Humboldt&lat=48.8566&lon=2.3522&limit=100,0.43721400118747566
boulevard d’Italie,100,Lecœur (Melle),,F,Melle,-0,-0,Lecœur,rue Humboldt,23,Paris,Paris,France,non,,2.380336,48.888215,75019,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=23+rue+Humboldt&lat=48.8566&lon=2.3522&limit=100,0.43721400118747566
boulevard d’Italie,102,Bourgeois (Vve),,F,Veuve,-0,-0,Bourgeois,boulevard Arago,5,Paris,Paris,France,non,,2.337843,48.834456,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=5+boulevard+Arago&lat=48.8566&lon=2.3522&limit=100,0.7869411650136412
boulevard d’Italie,104,Bourgeois (Vve),,F,Veuve,-0,-0,Bourgeois,boulevard Arago,5,Paris,Paris,France,non,,2.337843,48.834456,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=5+boulevard+Arago&lat=48.8566&lon=2.3522&limit=100,0.7869411650136412
boulevard d’Italie,108,Brion,,,,-0,-0,Brion,boulevard Italie,110,Paris,Paris,France,non,,2.3398,48.871766,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=110+boulevard+Italie&lat=48.8566&lon=2.3522&limit=100,0.5728408833725782
boulevard d’Italie,110,Brion,,,,-0,-0,Brion,boulevard Italie,110,Paris,Paris,France,oui,,2.3398,48.871766,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=110+boulevard+Italie&lat=48.8566&lon=2.3522&limit=100,0.5728408833725782
boulevard d’Italie,112,Chaillot,,,,-0,-0,Chaillot,Vincennes,av. République,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=av.+République+Vincennes&lat=48.8566&lon=2.3522&limit=100,
boulevard d’Italie,114,Poiret,,,,-0,-0,Poiret,rue St Denis,40,Paris,Paris,France,non,,2.350142,48.86375,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=40+rue+St+Denis&lat=48.8566&lon=2.3522&limit=100,0.5396077329473055
boulevard d’Italie,116,Poiret,,,,-0,-0,Poiret,rue St Denis,40,Paris,Paris,France,non,,2.350142,48.86375,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=40+rue+St+Denis&lat=48.8566&lon=2.3522&limit=100,0.5396077329473055
boulevard d’Italie,118,Poiret,,,,-0,-0,Poiret,rue St Denis,40,Paris,Paris,France,non,,2.350142,48.86375,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=40+rue+St+Denis&lat=48.8566&lon=2.3522&limit=100,0.5396077329473055
boulevard d’Italie,120,Poiret,,,,-0,-0,Poiret,rue St Denis,40,Paris,Paris,France,non,,2.350142,48.86375,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=40+rue+St+Denis&lat=48.8566&lon=2.3522&limit=100,0.5396077329473055
boulevard d’Italie,122,Poiret,,,,-0,-0,Poiret,rue St Denis,40,Paris,Paris,France,non,,2.350142,48.86375,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=40+rue+St+Denis&lat=48.8566&lon=2.3522&limit=100,0.5396077329473055
boulevard d’Italie,124,Poiret,,,,-0,-0,Poiret,rue St Denis,40,Paris,Paris,France,non,,2.350142,48.86375,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=40+rue+St+Denis&lat=48.8566&lon=2.3522&limit=100,0.5396077329473055
boulevard d’Italie,126,Poiret,,,,-0,-0,Poiret,rue St Denis,40,Paris,Paris,France,non,,2.350142,48.86375,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=40+rue+St+Denis&lat=48.8566&lon=2.3522&limit=100,0.5396077329473055
boulevard d’Italie,128,Poiret,,,,-0,-0,Poiret,rue St Denis,40,Paris,Paris,France,non,,2.350142,48.86375,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=40+rue+St+Denis&lat=48.8566&lon=2.3522&limit=100,0.5396077329473055
boulevard d’Italie,130,Fidèles Compagnes de Jésus,Eglise,,,-0,-0,Fidèles Compagnes de Jésus,boulevard Italie,130,Paris,Paris,France,oui,,2.3398,48.871766,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=130+boulevard+Italie&lat=48.8566&lon=2.3522&limit=100,0.5728408833725782
boulevard d’Italie,136,Fidèles Compagnes de Jésus,Eglise,,,-0,-0,Fidèles Compagnes de Jésus,boulevard Italie,130,Paris,Paris,France,non,,2.3398,48.871766,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=130+boulevard+Italie&lat=48.8566&lon=2.3522&limit=100,0.5728408833725782
place d’Italie,1,Ville de Paris,Etat,,,-0,-0,Ville de Paris,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
place d’Italie,3,Paymal,,,,-0,-0,Paymal,rue St-Quentin,35,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=35+rue+St-Quentin&lat=48.8566&lon=2.3522&limit=100,
place d’Italie,5,Hacquart,,,,-0,-0,Hacquart,place Italie,5,Paris,Paris,France,oui,,2.356592,48.83201,75013,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=5+place+Italie&lat=48.8566&lon=2.3522&limit=100,0.7818474154488452
place d’Italie,9,Fondadèche-Foucault,,,,-0,-0,Fondadèche-Foucault,boulevard Gare,172,Paris,Paris,France,non,,2.270735,48.839289,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=172+boulevard+Gare&lat=48.8566&lon=2.3522&limit=100,0.2818514269070055
place d’Italie,11,Rambaud,,,,-0,-0,Rambaud,rue Marais,87,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=87+rue+Marais&lat=48.8566&lon=2.3522&limit=100,
place d’Italie,4,Castanié,,,,-0,-0,Castanié,place Italie,4,Paris,Paris,France,oui,,2.354591,48.832036,75013,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=4+place+Italie&lat=48.8566&lon=2.3522&limit=100,0.7818503523780186
place d’Italie,6,Castanié,,,,-0,-0,Castanié,place Italie,4,Paris,Paris,France,non,,2.354591,48.832036,75013,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=4+place+Italie&lat=48.8566&lon=2.3522&limit=100,0.7818503523780186
place d’Italie,10,Gilles,,,,-0,-0,Gilles,boulevard Italie,4,Paris,Paris,France,non,,2.3398,48.871766,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=4+boulevard+Italie&lat=48.8566&lon=2.3522&limit=100,0.611971318155187
place d’Italie,14,Ville de Paris,Etat,,,-0,-0,Ville de Paris,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
place d’Italie,16,Musseux,,,,-0,-0,Musseux,passage Tivoli,8,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=8+passage+Tivoli&lat=48.8566&lon=2.3522&limit=100,
place d’Italie,18,Lacroix,,,,-0,-0,Lacroix,faubourg St Honoré,272,Paris,Paris,France,non,,2.298851,48.877767,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=272+faubourg+St+Honoré&lat=48.8566&lon=2.3522&limit=100,0.5934714832972064
